1 -64.4667 -64.4667 2 1 
0.997816 -64.4469 -64.4469 1 1 
0.995636 -64.427 -64.427 1 1 
0.991287 -64.3872 -64.3872 1 1 
0.982634 -64.3077 -64.3077 1 1 
0.971899 -64.2083 -64.2083 1 1 
0.961257 -64.1089 -64.1089 1 1 
0.950705 -64.0095 -64.0095 1 1 
0.940244 -63.9101 -63.9101 1 1 
0.929874 -63.8106 -63.8106 1 1 
0.919594 -63.7112 -63.7112 1 1 
0.909404 -63.6117 -63.6117 1 1 
0.899304 -63.5123 -63.5123 1 1 
0.889292 -63.4128 -63.4128 1 1 
0.87937 -63.3133 -63.3133 1 1 
0.869537 -63.2138 -63.2138 1 1 
0.859792 -63.1143 -63.1143 1 1 
0.850135 -63.0148 -63.0148 1 1 
0.840566 -62.9153 -62.9153 1 1 
0.831085 -62.8158 -62.8158 1 1 
0.821692 -62.7163 -62.7163 1 1 
0.812386 -62.6167 -62.6167 1 1 
0.803167 -62.5172 -62.5172 1 1 
0.794035 -62.4176 -62.4176 1 1 
0.78499 -62.3181 -62.3181 1 1 
0.776032 -62.2185 -62.2185 1 1 
0.76716 -62.1189 -62.1189 1 1 
0.758375 -62.0193 -62.0193 1 1 
0.749676 -61.9197 -61.9197 1 1 
0.741063 -61.8201 -61.8201 1 1 
0.732536 -61.7205 -61.7205 1 1 
0.724096 -61.6209 -61.6209 1 1 
0.715741 -61.5213 -61.5213 1 1 
0.707473 -61.4216 -61.4216 1 1 
0.69929 -61.322 -61.322 1 1 
0.691193 -61.2224 -61.2224 1 1 
0.683182 -61.1227 -61.1227 1 1 
0.675257 -61.0231 -61.0231 1 1 
0.667418 -60.9234 -60.9234 1 1 
0.659664 -60.8237 -60.8237 1 1 
0.651996 -60.724 -60.724 1 1 
0.644414 -60.6244 -60.6244 1 1 
0.636918 -60.5247 -60.5247 1 1 
0.629508 -60.425 -60.425 1 1 
0.622184 -60.3253 -60.3253 1 1 
0.614946 -60.2256 -60.2256 1 1 
0.607795 -60.1258 -60.1258 1 1 
0.600729 -60.0261 -60.0261 1 1 
0.59375 -59.9264 -59.9264 1 1 
0.586857 -59.8267 -59.8267 1 1 
0.580051 -59.7269 -59.7269 1 1 
0.573332 -59.6272 -59.6272 1 1 
0.5667 -59.5274 -59.5274 1 1 
0.560154 -59.4277 -59.4277 1 1 
0.553696 -59.3279 -59.3279 1 1 
0.547325 -59.2281 -59.2281 1 1 
0.541042 -59.1284 -59.1284 1 1 
0.534846 -59.0286 -59.0286 1 1 
0.528738 -58.9288 -58.9288 1 1 
0.522719 -58.829 -58.829 1 1 
0.516787 -58.7292 -58.7292 1 1 
0.510944 -58.6294 -58.6294 1 1 
0.505191 -58.5296 -58.5296 1 1 
0.499526 -58.4298 -58.4298 1 1 
0.49395 -58.33 -58.33 1 1 
0.488464 -58.2302 -58.2302 1 1 
0.483068 -58.1303 -58.1303 1 1 
0.477762 -58.0305 -58.0305 1 1 
0.472546 -57.9307 -57.9307 1 1 
0.467421 -57.8308 -57.8308 1 1 
0.462387 -57.731 -57.731 1 1 
0.457444 -57.6311 -57.6311 1 1 
0.452593 -57.5313 -57.5313 1 1 
0.447833 -57.4314 -57.4314 1 1 
0.443166 -57.3315 -57.3315 1 1 
0.438592 -57.2317 -57.2317 1 1 
0.43411 -57.1318 -57.1318 1 1 
0.429722 -57.0319 -57.0319 1 1 
0.425428 -56.9321 -56.9321 1 1 
0.421227 -56.8322 -56.8322 1 1 
0.417121 -56.7323 -56.7323 1 1 
0.413109 -56.6324 -56.6324 1 1 
0.409193 -56.5325 -56.5325 1 1 
0.405372 -56.4326 -56.4326 1 1 
0.401647 -56.3327 -56.3327 1 1 
0.398019 -56.2328 -56.2328 1 1 
0.394487 -56.1329 -56.1329 1 1 
0.391052 -56.033 -56.033 1 1 
0.387715 -55.9331 -55.9331 1 1 
0.384476 -55.8331 -55.8331 1 1 
0.381335 -55.7332 -55.7332 1 1 
0.378293 -55.6333 -55.6333 1 1 
0.37535 -55.5334 -55.5334 1 1 
0.372507 -55.4334 -55.4334 1 1 
0.369764 -55.3335 -55.3335 1 1 
0.367121 -55.2336 -55.2336 1 1 
0.36458 -55.1336 -55.1336 1 1 
0.36214 -55.0337 -55.0337 1 1 
0.359802 -54.9337 -54.9337 1 1 
0.357566 -54.8338 -54.8338 1 1 
0.355433 -54.7338 -54.7338 1 1 
0.353403 -54.6339 -54.6339 1 1 
0.351477 -54.5339 -54.5339 1 1 
0.349655 -54.434 -54.434 1 1 
0.347938 -54.334 -54.334 1 1 
0.346325 -54.234 -54.234 1 1 
0.344818 -54.1341 -54.1341 1 1 
0.343417 -54.0341 -54.0341 1 1 
0.342123 -53.9342 -53.9342 1 1 
0.340935 -53.8342 -53.8342 1 1 
0.339855 -53.7342 -53.7342 1 1 
0.338883 -53.6343 -53.6343 1 1 
0.338018 -53.5343 -53.5343 1 1 
0.337263 -53.4343 -53.4343 1 1 
0.336616 -53.3343 -53.3343 1 1 
0.336079 -53.2344 -53.2344 1 1 
0.335652 -53.1344 -53.1344 1 1 
0.335335 -53.0344 -53.0344 1 1 
0.335129 -52.9344 -52.9344 1 1 
0.335035 -52.8345 -52.8345 1 1 
0.335028 -52.7997 -52.7997 1 1 
0.335084 -52.6997 -52.6997 2 1 
0.335252 -52.5998 -52.5998 2 1 
0.335533 -52.4998 -52.4998 2 1 
0.335926 -52.3998 -52.3998 2 1 
0.336433 -52.2998 -52.2998 2 1 
0.337054 -52.1999 -52.1999 2 1 
0.337789 -52.0999 -52.0999 2 1 
0.338638 -51.9999 -51.9999 2 1 
0.339603 -51.8999 -51.8999 2 1 
0.340682 -51.8 -51.8 2 1 
0.341877 -51.7 -51.7 2 1 
0.343188 -51.6 -51.6 2 1 
0.344615 -51.5001 -51.5001 2 1 
0.346158 -51.4001 -51.4001 2 1 
0.347818 -51.3002 -51.3002 2 1 
0.349595 -51.2002 -51.2002 2 1 
0.351489 -51.1002 -51.1002 2 1 
0.353501 -51.0003 -51.0003 2 1 
0.355631 -50.9003 -50.9003 2 1 
0.357878 -50.8004 -50.8004 2 1 
0.360244 -50.7004 -50.7004 2 1 
0.362728 -50.6005 -50.6005 2 1 
0.36533 -50.5006 -50.5006 2 1 
0.368051 -50.4006 -50.4006 2 1 
0.370891 -50.3007 -50.3007 2 1 
0.37385 -50.2007 -50.2007 2 1 
0.376928 -50.1008 -50.1008 2 1 
0.380126 -50.0009 -50.0009 2 1 
0.383442 -49.901 -49.901 2 1 
0.386877 -49.8011 -49.8011 2 1 
0.390432 -49.7011 -49.7011 2 1 
0.394106 -49.6012 -49.6012 2 1 
0.3979 -49.5013 -49.5013 2 1 
0.401812 -49.4014 -49.4014 2 1 
0.405844 -49.3015 -49.3015 2 1 
0.409995 -49.2016 -49.2016 2 1 
0.414264 -49.1018 -49.1018 2 1 
0.418653 -49.0019 -49.0019 2 1 
0.42316 -48.902 -48.902 2 1 
0.427786 -48.8021 -48.8021 2 1 
0.43253 -48.7023 -48.7023 2 1 
0.437392 -48.6024 -48.6024 2 1 
0.442371 -48.5026 -48.5026 2 1 
0.447468 -48.4027 -48.4027 2 1 
0.452683 -48.3029 -48.3029 2 1 
0.458014 -48.203 -48.203 2 1 
0.463461 -48.1032 -48.1032 2 1 
0.469025 -48.0034 -48.0034 2 1 
0.474704 -47.9036 -47.9036 2 1 
0.480498 -47.8038 -47.8038 2 1 
0.486407 -47.704 -47.704 2 1 
0.49243 -47.6042 -47.6042 2 1 
0.498566 -47.5044 -47.5044 2 1 
0.504816 -47.4046 -47.4046 2 1 
0.511177 -47.3048 -47.3048 2 1 
0.517651 -47.2051 -47.2051 2 1 
0.524235 -47.1053 -47.1053 2 1 
0.530929 -47.0055 -47.0055 2 1 
0.537733 -46.9058 -46.9058 2 1 
0.544646 -46.8061 -46.8061 2 1 
0.551666 -46.7063 -46.7063 2 1 
0.558793 -46.6066 -46.6066 2 1 
0.566026 -46.5069 -46.5069 2 1 
0.573364 -46.4072 -46.4072 2 1 
0.580807 -46.3075 -46.3075 2 1 
0.588352 -46.2078 -46.2078 2 1 
0.595999 -46.1081 -46.1081 2 1 
0.603747 -46.0084 -46.0084 2 1 
0.611595 -45.9088 -45.9088 2 1 
0.619541 -45.8091 -45.8091 2 1 
0.627585 -45.7095 -45.7095 2 1 
0.635724 -45.6098 -45.6098 2 1 
0.643959 -45.5102 -45.5102 2 1 
0.652286 -45.4105 -45.4105 2 1 
0.660706 -45.3109 -45.3109 2 1 
0.669216 -45.2113 -45.2113 2 1 
0.677816 -45.1117 -45.1117 2 1 
0.686503 -45.0121 -45.0121 2 1 
0.695275 -44.9125 -44.9125 2 1 
0.704133 -44.8129 -44.8129 2 1 
0.713073 -44.7134 -44.7134 2 1 
0.722094 -44.6138 -44.6138 2 1 
0.731194 -44.5142 -44.5142 2 1 
0.740372 -44.4147 -44.4147 2 1 
0.749626 -44.3151 -44.3151 2 1 
0.758953 -44.2156 -44.2156 2 1 
0.768353 -44.116 -44.116 2 1 
0.777822 -44.0165 -44.0165 2 1 
0.78736 -43.917 -43.917 2 1 
0.796963 -43.8175 -43.8175 2 1 
0.80663 -43.718 -43.718 2 1 
0.816359 -43.6185 -43.6185 2 1 
0.826148 -43.519 -43.519 2 1 
0.835993 -43.4195 -43.4195 2 1 
0.845894 -43.32 -43.32 2 1 
0.855848 -43.2205 -43.2205 2 1 
0.865851 -43.1211 -43.1211 2 1 
0.875903 -43.0216 -43.0216 2 1 
0.886 -42.9221 -42.9221 2 1 
0.89614 -42.8227 -42.8227 2 1 
0.906321 -42.7232 -42.7232 2 1 
0.916539 -42.6238 -42.6238 2 1 
0.926793 -42.5243 -42.5243 2 1 
0.937079 -42.4249 -42.4249 2 1 
0.947394 -42.3254 -42.3254 2 1 
0.957737 -42.226 -42.226 2 1 
0.968104 -42.1265 -42.1265 2 1 
0.978492 -42.0271 -42.0271 2 1 
0.988899 -41.9277 -41.9277 2 1 
0.999321 -41.8282 -41.8282 2 1 
1.00975 -41.7288 -41.7288 2 1 
1.0202 -41.6294 -41.6294 2 1 
1.03065 -41.53 -41.53 2 1 
1.0411 -41.4305 -41.4305 2 1 
1.05155 -41.3311 -41.3311 2 1 
1.062 -41.2317 -41.2317 2 1 
1.07245 -41.1323 -41.1323 2 1 
1.08288 -41.0328 -41.0328 2 1 
1.0933 -40.9334 -40.9334 2 1 
1.1037 -40.834 -40.834 2 1 
1.11409 -40.7345 -40.7345 2 1 
1.12445 -40.6351 -40.6351 2 1 
1.13478 -40.5357 -40.5357 2 1 
1.14508 -40.4362 -40.4362 2 1 
1.15535 -40.3368 -40.3368 2 1 
1.16558 -40.2373 -40.2373 2 1 
1.17577 -40.1379 -40.1379 2 1 
1.18592 -40.0384 -40.0384 2 1 
1.19601 -39.939 -39.939 2 1 
1.20605 -39.8395 -39.8395 2 1 
1.21604 -39.74 -39.74 2 1 
1.22596 -39.6405 -39.6405 2 1 
1.23582 -39.5411 -39.5411 2 1 
1.24562 -39.4416 -39.4416 2 1 
1.25534 -39.3421 -39.3421 2 1 
1.26498 -39.2426 -39.2426 2 1 
1.27454 -39.1431 -39.1431 2 1 
1.28402 -39.0435 -39.0435 2 1 
1.29341 -38.944 -38.944 2 1 
1.30271 -38.8445 -38.8445 2 1 
1.31191 -38.7449 -38.7449 2 1 
1.32101 -38.6454 -38.6454 2 1 
1.33 -38.5458 -38.5458 2 1 
1.33889 -38.4462 -38.4462 2 1 
1.34766 -38.3467 -38.3467 2 1 
1.35632 -38.2471 -38.2471 2 1 
1.36485 -38.1475 -38.1475 2 1 
1.37325 -38.0478 -38.0478 2 1 
1.38152 -37.9482 -37.9482 2 1 
1.38966 -37.8486 -37.8486 2 1 
1.39766 -37.7489 -37.7489 2 1 
1.40551 -37.6493 -37.6493 2 1 
1.41322 -37.5496 -37.5496 2 1 
1.42077 -37.4499 -37.4499 2 1 
1.42816 -37.3502 -37.3502 2 1 
1.43539 -37.2505 -37.2505 2 1 
1.44246 -37.1508 -37.1508 2 1 
1.44935 -37.0511 -37.0511 2 1 
1.45607 -36.9513 -36.9513 2 1 
1.46261 -36.8516 -36.8516 2 1 
1.46896 -36.7518 -36.7518 2 1 
1.47512 -36.652 -36.652 2 1 
1.48109 -36.5522 -36.5522 2 1 
1.48687 -36.4524 -36.4524 2 1 
1.49243 -36.3526 -36.3526 2 1 
1.49779 -36.2528 -36.2528 2 1 
1.50294 -36.153 -36.153 2 1 
1.50788 -36.0531 -36.0531 2 1 
1.51259 -35.9533 -35.9533 2 1 
1.51707 -35.8534 -35.8534 2 1 
1.52133 -35.7536 -35.7536 2 1 
1.52535 -35.6537 -35.6537 2 1 
1.52913 -35.5538 -35.5538 2 1 
1.53267 -35.4539 -35.4539 2 1 
1.53596 -35.354 -35.354 2 1 
1.539 -35.254 -35.254 2 1 
1.54178 -35.1541 -35.1541 2 1 
1.5443 -35.0542 -35.0542 2 1 
1.54656 -34.9543 -34.9543 2 1 
1.54855 -34.8543 -34.8543 2 1 
1.55026 -34.7544 -34.7544 2 1 
1.55169 -34.6544 -34.6544 2 1 
1.55285 -34.5545 -34.5545 2 1 
1.55371 -34.4545 -34.4545 2 1 
1.55429 -34.3545 -34.3545 2 1 
1.55457 -34.2546 -34.2546 2 1 
1.5546 -34.2103 -34.2103 2 1 
1.55445 -34.1103 -34.1103 2 1 
1.55399 -34.0104 -34.0104 2 1 
1.55323 -33.9104 -33.9104 2 1 
1.55216 -33.8104 -33.8104 2 1 
1.55077 -33.7105 -33.7105 2 1 
1.54906 -33.6106 -33.6106 2 1 
1.54702 -33.5106 -33.5106 2 1 
1.54466 -33.4107 -33.4107 2 1 
1.54198 -33.3108 -33.3108 2 1 
1.53895 -33.2109 -33.2109 2 1 
1.53559 -33.111 -33.111 2 1 
1.5319 -33.0111 -33.0111 2 1 
1.52785 -32.9112 -32.9112 2 1 
1.52347 -32.8113 -32.8113 2 1 
1.51873 -32.7115 -32.7115 2 1 
1.51364 -32.6117 -32.6117 2 1 
1.50819 -32.5118 -32.5118 2 1 
1.50239 -32.4121 -32.4121 2 1 
1.49623 -32.3123 -32.3123 2 1 
1.4897 -32.2126 -32.2126 2 1 
1.48281 -32.1128 -32.1128 2 1 
1.47555 -32.0131 -32.0131 2 1 
1.46792 -31.9135 -31.9135 2 1 
1.45991 -31.8138 -31.8138 2 1 
1.45153 -31.7142 -31.7142 2 1 
1.44278 -31.6147 -31.6147 2 1 
1.43365 -31.5151 -31.5151 2 1 
1.42413 -31.4156 -31.4156 2 1 
1.41424 -31.3162 -31.3162 2 1 
1.40396 -31.2168 -31.2168 2 1 
1.39329 -31.1174 -31.1174 2 1 
1.38224 -31.018 -31.018 2 1 
1.3708 -30.9187 -30.9187 2 1 
1.35897 -30.8195 -30.8195 2 1 
1.34676 -30.7203 -30.7203 2 1 
1.33415 -30.6211 -30.6211 2 1 
1.32115 -30.522 -30.522 2 1 
1.30775 -30.423 -30.423 2 1 
1.29397 -30.324 -30.324 2 1 
1.27979 -30.225 -30.225 2 1 
1.26522 -30.1262 -30.1262 2 1 
1.25025 -30.0273 -30.0273 2 1 
1.23489 -29.9286 -29.9286 2 1 
1.21913 -29.8299 -29.8299 2 1 
1.20299 -29.7312 -29.7312 2 1 
1.18644 -29.6327 -29.6327 2 1 
1.16951 -29.5342 -29.5342 2 1 
1.15218 -29.4357 -29.4357 2 1 
1.13446 -29.3374 -29.3374 2 1 
